GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:    50.000 Eddy P0:     0.010 Eddy P1:     0.005
# Statistical Models Only:  F Apex:  T
# EUV Data:  TFile: 
UA/DataIn/FISM/fismflux_daily_2023.dat                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
# AMIE: none           
none                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
     680 2023  7  7  0 45 30 806  4.0756    159.74312   1398.97693   1038.12679    -51.08802     21.06086     -0.67403    166.8    172.6      1.0      5.5    473.6     57.8    126.7    143.6   2.94300   0.39503  40.91951
     681 2023  7  7  0 45 34 882  4.0756    159.74675   1398.93149   1038.13820    -52.19531     21.07006     -0.67580    166.8    172.6      1.1      5.4    474.5     57.8    126.7    143.6   2.94271   0.39503  40.93698
     682 2023  7  7  0 45 38 957  4.0756    159.75038   1398.87264   1038.15018    -53.27429     21.06265     -0.67689    166.8    172.6      1.2      5.3    475.4     57.7    126.7    143.6   2.94241   0.39503  40.91706
     683 2023  7  7  0 45 43  33  4.0756    159.75402   1398.79868   1038.16273    -54.41014     21.03833     -0.67729    166.8    172.6      1.3      5.1    476.3     57.6    126.7    143.6   2.94211   0.39503  40.93476
     684 2023  7  7  0 45 47 109  4.0756    159.75767   1398.71373   1038.17593    -55.46954     20.99686     -0.67702    166.8    172.6      1.4      5.0    477.2     57.6    126.7    143.6   2.94182   0.39503  40.91204
     685 2023  7  7  0 45 51 184  4.0756    159.76136   1398.61751   1038.18975    -56.44551     20.93920     -0.67608    166.8    172.6      1.4      4.9    478.2     57.5    126.7    143.6   2.94152   0.39503  40.92958
     686 2023  7  7  0 45 55 260  4.0756    159.76509   1398.51054   1038.20427    -57.33360     20.86605     -0.67451    166.8    172.6      1.5      4.8    479.1     57.5    126.7    143.6   2.94122   0.39503  40.90936
     687 2023  7  7  0 45 59 335  4.0756    159.76883   1398.39338   1038.21946    -58.13028     20.77806     -0.67231    166.8    172.6      1.6      4.7    480.0     57.4    126.7    143.6   2.94093   0.39503  40.92707
     688 2023  7  7  0 46  3 411  4.0756    159.77257   1398.26732   1038.23540    -58.83271     20.67584     -0.66951    166.8    172.6      1.5      4.8    478.3     57.3    126.7    143.6   2.94063   0.39503  40.90465
     689 2023  7  7  0 46  7 487  4.0756    159.77634   1398.13259   1038.25209    -59.43858     20.55998     -0.66611    166.8    172.6      1.2      4.9    476.0     57.2    123.6    138.9   2.94034   0.39503  40.92213
     690 2023  7  7  0 46 11 562  4.0757    159.78012   1397.98213   1038.26949    -59.94507     20.43261     -0.66211    166.8    172.6      1.0      5.0    473.7     57.1    123.6    138.9   2.94004   0.39503  40.90191
     691 2023  7  7  0 46 15 638  4.0757    159.78393   1397.81997   1038.28760    -60.35097     20.42185     -0.65758    166.8    172.6      0.8      5.1    471.5     57.0    123.6    138.9   2.93974   0.39503  40.91961
     692 2023  7  7  0 46 19 714  4.0757    159.78774   1397.64679   1038.30650    -60.65545     20.42052     -0.65255    166.8    172.6      0.6      5.1    469.4     56.8    123.6    138.9   2.93945   0.39503  40.89732
     693 2023  7  7  0 46 23 789  4.0757    159.79155   1397.46239   1038.32613    -60.85789     20.41915     -0.64704    166.8    172.6      0.3      5.2    467.2     56.7    123.6    138.9   2.93915   0.39503  40.91480
     694 2023  7  7  0 46 27 865  4.0757    159.79534   1397.26900   1038.34655    -60.95806     20.41774     -0.64109    166.8    172.6      0.1      5.3    465.1     56.6    123.6    138.9   2.93885   0.39503  40.89463
     695 2023  7  7  0 46 31 941  4.0757    159.79913   1397.06744   1038.36771    -60.95614     20.41629     -0.63470    166.8    172.6     -0.1      5.4    463.1     56.5    123.6    138.9   2.93856   0.39503  40.91227
     696 2023  7  7  0 46 36  16  4.0757    159.80293   1396.85862   1038.38965    -60.85277     20.41483     -0.62793    166.8    172.6     -0.3      5.5    461.1     56.4    123.6    138.9   2.93826   0.39503  40.88973
     697 2023  7  7  0 46 40  92  4.0757    159.80676   1396.64291   1038.41232    -60.64904     20.41335     -0.62077    166.8    172.6     -0.6      5.6    459.1     56.3    123.6    138.9   2.93796   0.39503  40.90725
     698 2023  7  7  0 46 44 168  4.0757    159.81059   1396.42410   1038.43577    -60.34648     20.41188     -0.61329    166.8    172.6     -0.8      5.7    457.1     56.2    123.6    138.9   2.93767   0.39503  40.88671
     699 2023  7  7  0 46 48 244  4.0757    159.81443   1396.20468   1038.45991    -59.94706     20.41041     -0.60549    166.8    172.6     -1.0      5.8    455.2     56.1    123.6    138.9   2.93737   0.39503  40.90437
     700 2023  7  7  0 46 52 319  4.0757    159.81829   1395.97680   1038.48479    -59.45316     20.40895     -0.59740    166.8    172.6     -1.2      5.9    453.4     55.9    123.6    138.9   2.93707   0.39503  40.88218
     701 2023  7  7  0 46 56 395  4.0757    159.82217   1395.77155   1038.51034    -58.86758     20.40751     -0.58907    166.8    172.6     -1.5      6.0    451.6     55.8    123.6    138.9   2.93678   0.39503  40.89970
     702 2023  7  7  0 47  0 471  4.0757    159.82607   1395.68746   1038.53658    -58.19346     20.40608     -0.58053    166.8    172.6     -1.6      6.1    450.1     55.7    123.6    138.9   2.93648   0.39503  40.87941
     703 2023  7  7  0 47  4 546  4.0757    159.82997   1395.59312   1038.56344    -57.43346     20.40469     -0.57179    166.8    172.6     -1.6      6.2    451.1     55.7    123.6    138.9   2.93619   0.39503  40.89708
     704 2023  7  7  0 47  8 622  4.0757    159.83388   1395.54959   1038.59126    -56.59257     20.40331     -0.56297    166.8    172.6     -1.5      6.4    452.1     55.6    123.6    138.9   2.93589   0.39503  40.87470
     705 2023  7  7  0 47 12 698  4.0757    159.83778   1395.56641   1038.61978    -55.67544     20.40195     -0.55399    166.8    172.6     -1.4      6.5    453.2     55.6    123.6    138.9   2.93559   0.39503  40.89223
     706 2023  7  7  0 47 16 774  4.0758    159.84167   1395.57579   1038.64895    -54.68640     20.40062     -0.54490    166.8    172.6     -1.3      6.7    454.2     55.5    123.6    138.9   2.93530   0.39503  40.87212
     707 2023  7  7  0 47 20 849  4.0758    159.84556   1395.57876   1038.67865    -53.63036     20.39930     -0.53569    166.8    172.6     -1.2      6.8    455.3     55.5    123.6    138.9   2.93500   0.39503  40.88986
     708 2023  7  7  0 47 24 925  4.0758    159.84944   1395.57789   1038.70889    -52.51242     20.39798     -0.52644    166.8    172.6     -1.1      7.0    456.3     55.4    123.6    138.9   2.93470   0.39503  40.86728
     709 2023  7  7  0 47 29   1  4.0758    159.85332   1395.67779   1038.73959    -51.33790     20.39668     -0.51714    166.8    172.6     -1.0      7.1    457.4     55.4    123.6    138.9   2.93441   0.39503  40.88482
     710 2023  7  7  0 47 33  77  4.0758    159.85720   1395.76995   1038.77074    -50.11220     20.39537     -0.50784    166.8    172.6     -0.9      7.3    458.5     55.3    123.6    138.9   2.93411   0.39503  40.86496
     711 2023  7  7  0 47 37 152  4.0758    159.86107   1395.85198   1038.80226    -49.31349     20.39405     -0.49854    166.8    172.6     -0.9      7.4    459.6     55.3    123.6    138.9   2.93381   0.39503  40.88273
     712 2023  7  7  0 47 41 228  4.0758    159.86494   1395.92438   1038.83417    -48.67650     20.39271     -0.48927    166.8    172.6     -0.8      7.5    460.7     55.2    123.6    138.9   2.93352   0.39503  40.85991
     713 2023  7  7  0 47 45 304  4.0758    159.86880   1395.98824   1038.86636    -47.96172     20.39134     -0.48006    166.8    172.6     -0.7      7.7    461.8     55.2    123.6    138.9   2.93322   0.39503  40.87754
     714 2023  7  7  0 47 49 380  4.0758    159.87265   1396.04460   1038.89885    -47.17332     20.38994     -0.47092    166.8    172.6     -0.6      7.8    463.0     55.1    123.6    138.9   2.93293   0.39503  40.85745
     715 2023  7  7  0 47 53 456  4.0758    159.87648   1396.21083   1038.93156    -46.31558     20.38850     -0.46187    166.8    172.6     -0.5      8.0    464.1     55.1    123.6    138.9   2.93263   0.39503  40.87529
     716 2023  7  7  0 47 57 531  4.0758    159.88031   1396.37325   1038.96447    -45.39288     20.38700     -0.45293    166.8    172.6     -0.4      8.1    465.3     55.0    123.6    138.9   2.93233   0.39503  40.85272
     717 2023  7  7  0 48  1 607  4.0758    159.88413   1396.52717   1038.99752    -44.40971     20.38544     -0.44410    166.8    172.6     -0.4      8.2    466.2     55.0    123.6    138.9   2.93204   0.39503  40.87038
     718 2023  7  7  0 48  5 683  4.0758    159.88794   1396.67363   1039.03073    -43.37061     20.38381     -0.43541    166.8    172.6     -0.3      8.1    466.8     55.0    117.5    133.3   2.93174   0.39503  40.85035
     719 2023  7  7  0 48  9 759  4.0758    159.89176   1396.81921   1039.06389    -42.28029     20.38213     -0.42689    166.8    172.6     -0.3      8.0    467.4     54.9    117.5    133.3   2.93144   0.39503  40.86823
     720 2023  7  7  0 48 13 835  4.0758    159.89557   1396.95863   1039.09707    -41.14326     20.38039     -0.41853    166.8    172.6     -0.3      8.0    468.0     54.9    117.5    133.3   2.93115   0.39503  40.84564
     721 2023  7  7  0 48 17 910  4.0758    159.89939   1397.09067   1039.13020    -39.96427     20.37859     -0.41034    166.8    172.6     -0.2      7.9    468.6     54.9    117.5    133.3   2.93085   0.39503  40.86332
     722 2023  7  7  0 48 21 986  4.0758    159.90321   1397.21514   1039.16330    -38.74800     20.37671     -0.40235    166.8    172.6     -0.2      7.8    469.2     54.8    117.5    133.3   2.93055   0.39503  40.84307
     723 2023  7  7  0 48 26  62  4.0758    159.90703   1397.33200   1039.19629    -37.49910     20.37476     -0.39454    166.8    172.6     -0.2      7.8    469.8     54.8    117.5    133.3   2.93026   0.39503  40.86088
     724 2023  7  7  0 48 30 138  4.0758    159.91085   1397.44123   1039.22918    -36.22217     20.37275     -0.38694    166.8    172.6     -0.1      7.7    470.4     54.8    117.5    133.3   2.92996   0.39503  40.83848
     725 2023  7  7  0 48 34 214  4.0758    159.91466   1397.54272   1039.26190    -34.92177     20.37066     -0.37955    166.8    172.6     -0.1      7.6    471.0     54.7    117.5    133.3   2.92967   0.39503  40.85609
     726 2023  7  7  0 48 38 290  4.0758    159.91846   1397.63611   1039.29446    -33.60236     20.36851     -0.37240    166.8    172.6     -0.1      7.6    471.6     54.7    117.5    133.3   2.92937   0.39503  40.83614
     727 2023  7  7  0 48 42 365  4.0758    159.92226   1397.72121   1039.32678    -32.26830     20.36630     -0.36551    166.8    172.6     -0.1      7.5    472.2     54.7    117.5    133.3   2.92907   0.39503  40.85396
     728 2023  7  7  0 48 46 441  4.0759    159.92605   1397.79786   1039.35887    -30.92382     20.36402     -0.35886    166.8    172.6     -0.0      7.4    472.8     54.7    117.5    133.3   2.92878   0.39503  40.83124
     729 2023  7  7  0 48 50 517  4.0759    159.92983   1397.86854   1039.39068    -29.57303     20.36170     -0.35247    166.8    172.6      0.0      7.4    473.4     54.6    117.5    133.3   2.92848   0.39503  40.84892
     730 2023  7  7  0 48 54 593  4.0759    159.93363   1397.93106   1039.42221    -28.21990     20.35932     -0.34633    166.8    172.6      0.0      7.3    474.0     54.6    117.5    133.3   2.92818   0.39503  40.82873
     731 2023  7  7  0 48 58 669  4.0759    159.93743   1397.98577   1039.45340    -26.86824     20.35690     -0.34047    166.8    172.6      0.1      7.2    474.6     54.6    117.5    133.3   2.92789   0.39503  40.84660
     732 2023  7  7  0 49  2 745  4.0759    159.94124   1398.03265   1039.48426    -25.52167     20.35444     -0.33490    166.8    172.6      0.1      7.2    474.7     54.5    117.5    133.3   2.92759   0.39503  40.82415
     733 2023  7  7  0 49  6 821  4.0759    159.94505   1398.07125   1039.51474    -24.18366     20.35193     -0.32961    166.8    172.6      0.0      7.1    474.5     54.4    117.5    133.3   2.92729   0.39503  40.84182
     734 2023  7  7  0 49 10 897  4.0759    159.94885   1398.09707   1039.54478    -22.87313     20.34940     -0.32459    166.8    172.6      0.0      7.1    474.4     54.3    117.5    133.3   2.92700   0.39503  40.82199
     735 2023  7  7  0 49 14 972  4.0759    159.95265   1398.11232   1039.57436    -21.60136     20.34683     -0.31986    166.8    172.6      0.0      7.1    474.2     54.2    117.5    133.3   2.92670   0.39503  40.83990
     736 2023  7  7  0 49 19  48  4.0759    159.95645   1398.11606   1039.60354    -20.34110     20.34423     -0.31545    166.8    172.6      0.0      7.0    474.0     54.1    117.5    133.3   2.92640   0.39503  40.81712
     737 2023  7  7  0 49 23 124  4.0759    159.96025   1398.10756   1039.63224    -19.13773     20.34160     -0.31135    166.8    172.6     -0.0      7.0    473.8     54.0    117.5    133.3   2.92611   0.39503  40.83491
     738 2023  7  7  0 49 27 200  4.0759    159.96406   1398.09003   1039.66052    -18.98319     20.33895     -0.30756    166.8    172.6     -0.0      6.9    473.6     53.9    117.5    133.3   2.92581   0.39503  40.81467
     739 2023  7  7  0 49 31 276  4.0759    159.96787   1398.06480   1039.68831    -19.02716     20.33627     -0.30408    166.8    172.6     -0.0      6.9    473.5     53.8    117.5    133.3   2.92552   0.39503  40.83264
     740 2023  7  7  0 49 35 352  4.0760    159.97169   1398.03260   1039.71564    -19.07286     20.33357     -0.30092    166.8    172.6     -0.0      6.9    473.3     53.7    117.5    133.3   2.92522   0.39503  40.81031
     741 2023  7  7  0 49 39 428  4.0760    159.97552   1397.99150   1039.74248    -19.11490     20.33085     -0.29806    166.8    172.6     -0.1      6.8    473.1     53.6    117.5    133.3   2.92492   0.39503  40.82808
     742 2023  7  7  0 49 43 504  4.0760    159.97936   1397.94609   1039.76885    -19.15312     20.32810     -0.29552    166.8    172.6     -0.1      6.8    473.0     53.5    117.5    133.3   2.92463   0.39503  40.80824
     743 2023  7  7  0 49 47 580  4.0760    159.98321   1397.89162   1039.79471    -19.18737     20.32533     -0.29329    166.8    172.6     -0.1      6.7    472.8     53.4    117.5    133.3   2.92433   0.39503  40.82624
     744 2023  7  7  0 49 51 656  4.0760    159.98707   1397.83423   1039.82010    -19.21757     20.32254     -0.29137    166.8    172.6     -0.1      6.7    472.6     53.3    117.5    133.3   2.92403   0.39503  40.80353
     745 2023  7  7  0 49 55 732  4.0760    159.99093   1397.77306   1039.84497    -19.24364     20.31972     -0.28974    166.8    172.6     -0.1      6.7    472.5     53.2    117.5    133.3   2.92374   0.39503  40.82138
     746 2023  7  7  0 49 59 808  4.0760    159.99480   1397.70493   1039.86937    -19.26555     20.31687     -0.28843    166.8    172.6     -0.1      6.6    472.3     53.1    117.5    133.3   2.92344   0.39503  40.80136
     747 2023  7  7  0 50  3 884  4.0760    159.99868   1397.62959   1039.89326    -19.28330     20.31399     -0.28742    166.8    172.6      0.1      6.6    472.3     52.9    117.5    133.3   2.92314   0.39503  40.81941
     748 2023  7  7  0 50  7 960  4.0760    160.00255   1397.54871   1039.91673    -19.29694     20.31108     -0.28669    166.8    172.6      0.4      6.6    472.3     52.8    109.8    125.5   2.92285   0.39503  40.79681
     749 2023  7  7  0 50 12  36  4.0760    160.00641   1397.45914   1039.93966    -19.30656     20.30816     -0.28622    166.8    172.6      0.6      6.6    472.3     52.6    109.8    125.5   2.92255   0.39503  40.81474
     750 2023  7  7  0 50 16 112  4.0761    160.01026   1397.36502   1039.96212    -19.31227     20.30522     -0.28606    166.8    172.6      0.9      6.6    472.3     52.4    109.8    125.5   2.92225   0.39503  40.79462
     751 2023  7  7  0 50 20 188  4.0761    160.01411   1397.26962   1039.98408    -19.31420     20.30225     -0.28618    166.8    172.6      1.1      6.6    472.3     52.2    109.8    125.5   2.92196   0.39503  40.81263
     752 2023  7  7  0 50 24 264  4.0761    160.01798   1397.16989   1040.00560    -19.31251     20.29927     -0.28660    166.8    172.6      1.3      6.7    472.3     52.0    109.8    125.5   2.92166   0.39503  40.79028
     753 2023  7  7  0 50 28 340  4.0761    160.02185   1397.06667   1040.02665    -19.30737     20.29627     -0.28725    166.8    172.6      1.6      6.7    472.3     51.8    109.8    125.5   2.92137   0.39503  40.80810
     754 2023  7  7  0 50 32 417  4.0761    160.02574   1396.96030   1040.04728    -19.29901     20.29324     -0.28819    166.8    172.6      1.8      6.7    472.3     51.6    109.8    125.5   2.92107   0.39503  40.78809
     755 2023  7  7  0 50 36 493  4.0761    160.02962   1396.85125   1040.06745    -19.28764     20.29020     -0.28939    166.8    172.6      2.1      6.7    472.3     51.4    109.8    125.5   2.92077   0.39503  40.80609
     756 2023  7  7  0 50 40 569  4.0761    160.03352   1396.78839   1040.08723    -19.27351     20.28714     -0.29088    166.8    172.6      2.3      6.7    472.3     51.2    109.8    125.5   2.92048   0.39503  40.78355
     757 2023  7  7  0 50 44 645  4.0761    160.03743   1396.74819   1040.10658    -19.25689     20.28406     -0.29260    166.8    172.6      2.6      6.7    472.3     51.1    109.8    125.5   2.92018   0.39503  40.80141
     758 2023  7  7  0 50 48 721  4.0761    160.04136   1396.70311   1040.12556    -19.23805     20.28097     -0.29454    166.8    172.6      2.8      6.7    472.3     50.9    109.8    125.5   2.91988   0.39503  40.78115
     759 2023  7  7  0 50 52 797  4.0761    160.04529   1396.65344   1040.14414    -19.21726     20.27786     -0.29668    166.8    172.6      3.1      6.7    472.3     50.7    109.8    125.5   2.91959   0.39503  40.79917
     760 2023  7  7  0 50 56 873  4.0762    160.04923   1396.59914   1040.16238    -19.19480     20.27475     -0.29907    166.8    172.6      3.3      6.7    472.3     50.5    109.8    125.5   2.91929   0.39503  40.77690
     761 2023  7  7  0 51  0 950  4.0762    160.05317   1396.54073   1040.18026    -19.17097     20.27162     -0.30167    166.8    172.6      3.5      6.7    472.1     50.3    109.8    125.5   2.91899   0.39503  40.79475
     762 2023  7  7  0 51  5  26  4.0762    160.05711   1396.47809   1040.19782    -19.14603     20.26847     -0.30448    166.8    172.6      3.3      6.6    471.1     50.2    109.8    125.5   2.91870   0.39503  40.77484
     763 2023  7  7  0 51  9 102  4.0762    160.06107   1396.53741   1040.21517    -19.12024     20.26859     -0.30743    166.8    172.6      3.1      6.6    470.1     50.1    109.8    125.5   2.91840   0.39503  40.79291
     764 2023  7  7  0 51 13 178  4.0762    160.06504   1396.60902   1040.23231    -19.09386     20.26984     -0.31057    166.8    172.6      2.9      6.6    469.1     50.1    109.8    125.5   2.91810   0.39503  40.77032
     765 2023  7  7  0 51 17 254  4.0762    160.06900   1396.67981   1040.24917    -19.06716     20.27103     -0.31384    166.8    172.6      2.8      6.5    468.1     50.0    109.8    125.5   2.91781   0.39503  40.78826
     766 2023  7  7  0 51 21 330  4.0762    160.07295   1396.75132   1040.26578    -19.04041     20.27217     -0.31726    166.8    172.6      2.6      6.5    467.1     49.9    109.8    125.5   2.91751   0.39503  40.76810
     767 2023  7  7  0 51 25 407  4.0762    160.07689   1396.82389   1040.28212    -19.01386     20.27325     -0.32080    166.8    172.6      2.4      6.4    466.1     49.8    109.8    125.5   2.91722   0.39503  40.78621
     768 2023  7  7  0 51 29 483  4.0762    160.08084   1396.89442   1040.29825    -18.98775     20.27429     -0.32448    166.8    172.6      2.2      6.4    465.1     49.7    109.8    125.5   2.91692   0.39503  40.76390
     769 2023  7  7  0 51 33 559  4.0762    160.08480   1396.96066   1040.31412    -18.96230     20.27528     -0.32827    166.8    172.6      2.1      6.3    464.1     49.6    109.8    125.5   2.91662   0.39503  40.78186
     770 2023  7  7  0 51 37 635  4.0762    160.08876   1397.02319   1040.32981    -19.06243     20.27622     -0.33217    166.8    172.6      1.9      6.3    463.1     49.5    109.8    125.5   2.91633   0.39503  40.76191
     771 2023  7  7  0 51 41 711  4.0762    160.09271   1397.08252   1040.34526    -19.17407     20.27710     -0.33615    166.8    172.6      1.7      6.3    462.1     49.4    109.8    125.5   2.91603   0.39503  40.78007
     772 2023  7  7  0 51 45 788  4.0762    160.09665   1397.13868   1040.36055    -19.28915     20.27793     -0.34022    166.8    172.6      1.5      6.2    461.1     49.4    109.8    125.5   2.91573   0.39503  40.75759
     773 2023  7  7  0 51 49 864  4.0762    160.10059   1397.19150   1040.37563    -19.40750     20.27868     -0.34437    166.8    172.6      1.4      6.2    460.1     49.3    109.8    125.5   2.91544   0.39503  40.77562
     774 2023  7  7  0 51 53 940  4.0762    160.10453   1397.24048   1040.39056    -19.52898     20.27937     -0.34857    166.8    172.6      1.2      6.1    459.2     49.2    109.8    125.5   2.91514   0.39503  40.75544
     775 2023  7  7  0 51 58  16  4.0762    160.10849   1397.28521   1040.40531    -19.65346     20.27998     -0.35284    166.8    172.6      1.0      6.1    458.2     49.1    109.8    125.5   2.91484   0.39503  40.77364
     776 2023  7  7  0 52  2  92  4.0762    160.11243   1397.32499   1040.41992    -19.78081     20.28051     -0.35716    166.8    172.6      1.0      6.1    457.7     49.0    109.8    125.5   2.91455   0.39503  40.75142
     777 2023  7  7  0 52  6 169  4.0762    160.11637   1397.35934   1040.43442    -19.91095     20.28095     -0.36153    166.8    172.6      1.1      6.1    457.7     49.0     97.5    112.5   2.91425   0.39503  40.76935
     778 2023  7  7  0 52 10 245  4.0762    160.12032   1397.38887   1040.44859    -20.04235     20.28133     -0.36600    166.8    172.6      1.2      6.1    457.7     49.0     97.5    112.5   2.91395   0.39503  40.74956
     779 2023  7  7  0 52 14 321  4.0762    160.12428   1397.41310   1040.46251    -20.17557     20.28163     -0.37050    166.8    172.6      1.3      6.1    457.7     49.0     97.5    112.5   2.91366   0.39503  40.76777
     780 2023  7  7  0 52 18 397  4.0762    160.12825   1397.43218   1040.47628    -20.31091     20.28185     -0.37501    166.8    172.6      1.4      6.2    457.7     48.9     97.5    112.5   2.91336   0.39503  40.74535
     781 2023  7  7  0 52 22 474  4.0762    160.13221   1397.44605   1040.48989    -20.44834     20.28198     -0.37955    166.8    172.6      1.5      6.2    457.7     48.9     97.5    112.5   2.91307   0.39503  40.76337
     782 2023  7  7  0 52 26 550  4.0762    160.13614   1397.45462   1040.50340    -20.58781     20.28203     -0.38412    166.8    172.6      1.6      6.2    457.7     48.9     97.5    112.5   2.91277   0.39503  40.74309
     783 2023  7  7  0 52 30 626  4.0763    160.14008   1397.45784   1040.51676    -20.72925     20.28199     -0.38870    166.8    172.6      1.8      6.2    457.7     48.9     97.5    112.5   2.91247   0.39503  40.76123
     784 2023  7  7  0 52 34 702  4.0763    160.14402   1397.45572   1040.53004    -20.87258     20.28187     -0.39331    166.8    172.6      1.9      6.2    457.7     48.9     97.5    112.5   2.91218   0.39503  40.73909
     785 2023  7  7  0 52 38 779  4.0763    160.14797   1397.44825   1040.54319    -21.01771     20.28165     -0.39789    166.8    172.6      2.0      6.3    457.7     48.8     97.5    112.5   2.91188   0.39503  40.75708
     786 2023  7  7  0 52 42 855  4.0763    160.15194   1397.45146   1040.55627    -21.16454     20.28135     -0.40248    166.8    172.6      2.1      6.3    457.7     48.8     97.5    112.5   2.91158   0.39503  40.73714
     787 2023  7  7  0 52 46 931  4.0763    160.15590   1397.45337   1040.56924    -21.31288     20.28096     -0.40706    166.8    172.6      2.2      6.3    457.7     48.8     97.5    112.5   2.91129   0.39503  40.75533
     788 2023  7  7  0 52 51   8  4.0763    160.15987   1397.45112   1040.58216    -21.46237     20.28049     -0.41163    166.8    172.6      2.3      6.3    457.7     48.8     97.5    112.5   2.91099   0.39503  40.73287
     789 2023  7  7  0 52 55  84  4.0763    160.16385   1397.44630   1040.59499    -21.61297     20.27993     -0.41619    166.8    172.6      2.4      6.3    457.7     48.7     97.5    112.5   2.91069   0.39503  40.75097
     790 2023  7  7  0 52 59 160  4.0763    160.16784   1397.43658   1040.60778    -21.76452     20.27929     -0.42074    166.8    172.6      2.5      6.3    457.7     48.7     97.5    112.5   2.91040   0.39503  40.73059
     791 2023  7  7  0 53  3 236  4.0763    160.17185   1397.42207   1040.62050    -21.91686     20.27857     -0.42524    166.8    172.6      2.5      6.3    457.7     48.6     97.5    112.5   2.91010   0.39503  40.74881
     792 2023  7  7  0 53  7 313  4.0763    160.17586   1397.40245   1040.63319    -22.06981     20.27777     -0.42971    166.8    172.6      2.4      6.2    457.7     48.6     97.5    112.5   2.90980   0.39502  40.72683
     793 2023  7  7  0 53 11 389  4.0763    160.17986   1397.37801   1040.64592    -22.22354     20.27688     -0.43409    166.8    172.6      2.4      6.2    457.8     48.5     97.5    112.5   2.90951   0.39502  40.74493
     794 2023  7  7  0 53 15 465  4.0763    160.18386   1397.34788   1040.65869    -22.37772     20.27592     -0.43843    166.8    172.6      2.3      6.1    457.8     48.4     97.5    112.5   2.90921   0.39502  40.72493
     795 2023  7  7  0 53 19 542  4.0763    160.18788   1397.31164   1040.67143    -22.53204     20.27488     -0.44270    166.8    172.6      2.3      6.1    457.8     48.3     97.5    112.5   2.90892   0.39502  40.74322
     796 2023  7  7  0 53 23 618  4.0764    160.19192   1397.26963   1040.68419    -22.68628     20.27377     -0.44692    166.8    172.6      2.2      6.0    457.9     48.2     97.5    112.5   2.90862   0.39502  40.72092
     797 2023  7  7  0 53 27 694  4.0764    160.19597   1397.22302   1040.69693    -22.84758     20.27259     -0.45106    166.8    172.6      2.2      5.9    457.9     48.1     97.5    112.5   2.90832   0.39502  40.73911
     798 2023  7  7  0 53 31 771  4.0764    160.20002   1397.17371   1040.70972    -23.19211     20.27134     -0.45512    166.8    172.6      2.1      5.9    457.9     48.0     97.5    112.5   2.90803   0.39502  40.71875
     799 2023  7  7  0 53 35 847  4.0764    160.20409   1397.11866   1040.72250    -23.55031     20.27002     -0.45908    166.8    172.6      2.1      5.8    458.0     47.9     97.5    112.5   2.90773   0.39502  40.73706
     800 2023  7  7  0 53 39 924  4.0764    160.20818   1397.05803   1040.73534    -23.89936     20.26863     -0.46298    166.8    172.6      2.0      5.7    458.0     47.8     97.5    112.5   2.90743   0.39502  40.71514
     801 2023  7  7  0 53 44   0  4.0764    160.21229   1396.98680   1040.74819    -24.23871     20.26718     -0.46677    166.8    172.6      2.0      5.7    458.1     47.7     97.5    112.5   2.90714   0.39502  40.73334
     802 2023  7  7  0 53 48  77  4.0764    160.21642   1396.90674   1040.76112    -24.56782     20.26565     -0.47046    166.8    172.6      1.9      5.6    458.1     47.6     97.5    112.5   2.90684   0.39502  40.71332
     803 2023  7  7  0 53 52 153  4.0764    160.22056   1396.82271   1040.77408    -24.88611     20.26405     -0.47405    166.8    172.6      1.9      5.6    458.1     47.5     97.5    112.5   2.90654   0.39502  40.73169
     804 2023  7  7  0 53 56 229  4.0765    160.22470   1396.73283   1040.78712    -25.19302     20.26238     -0.47755    166.8    172.6      1.8      5.5    458.2     47.5     97.5    112.5   2.90625   0.39502  40.70949
     805 2023  7  7  0 54  0 306  4.0765    160.22885   1396.63721   1040.80021    -25.48847     20.26064     -0.48093    166.8    172.6      1.8      5.4    458.2     47.4     97.5    112.5   2.90595   0.39502  40.72780
     806 2023  7  7  0 54  4 382  4.0765    160.23302   1396.53656   1040.81344    -25.77215     20.25882     -0.48422    166.8    172.6      1.9      5.4    458.3     47.3     93.0    105.6   2.90565   0.39502  40.70718
     807 2023  7  7  0 54  8 459  4.0765    160.23722   1396.42846   1040.82668    -26.04365     20.25696     -0.48743    166.8    172.6      2.1      5.3    458.4     47.3     93.0    105.6   2.90536   0.39502  40.72558
     808 2023  7  7  0 54 12 535  4.0765    160.24142   1396.31497   1040.84000    -26.30286     20.25504     -0.49054    166.8    172.6      2.2      5.2    458.5     47.2     93.0    105.6   2.90506   0.39502  40.70405
